repo_id,repo_name,month,month_id,is_treatment,first_treat_month,post,time_to_event,cd_count,ud_count,hl_count,gc_count,total_smells,num_packages,loc,kloc,asd,cd_density,ud_density,hl_density,gc_density,ce_mean,ca_mean,instability_mean,distance_mean,modularity_q,monthly_commits,monthly_contributors,stars,repo_age_months,tool_type,adoption_signal,total_ai_events
93,agoncal/agoncal-application-vintagestore,2025-03,24303,1,2025-07,0,-4,0.0,0.0,0.0,0.0,0.0,9.0,774.0,0.774,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.7778,0.2381,,0,0,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-04,24304,1,2025-07,0,-3,0.0,0.0,0.0,0.0,0.0,9.0,774.0,0.774,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.7778,0.2381,,0,0,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-05,24305,1,2025-07,0,-2,0.0,0.0,0.0,0.0,0.0,9.0,774.0,0.774,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.7778,0.2381,,0,0,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-06,24306,1,2025-07,0,-1,0.0,0.0,0.0,0.0,0.0,9.0,774.0,0.774,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.7778,0.2381,,0,0,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-07,24307,1,2025-07,1,0,0.0,0.0,0.0,0.0,0.0,9.0,774.0,0.774,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.7778,0.2381,,27,1,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-08,24308,1,2025-07,1,1,0.0,0.0,0.0,0.0,0.0,9.0,898.0,0.898,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.6444,0.3694,,71,2,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-09,24309,1,2025-07,1,2,0.0,0.0,0.0,0.0,0.0,12.0,1112.0,1.112,0.0,0.0,0.0,0.0,0.0,0.4167,0.4167,0.5458,0.4403,,21,2,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-10,24310,1,2025-07,1,3,0.0,0.0,0.0,0.0,0.0,12.0,1136.0,1.136,0.0,0.0,0.0,0.0,0.0,0.4167,0.4167,0.5458,0.4403,,42,2,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-11,24311,1,2025-07,1,4,0.0,0.0,0.0,0.0,0.0,13.0,1444.0,1.444,0.0,0.0,0.0,0.0,0.0,0.4615,0.4615,0.5038,0.4833,,17,2,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2025-12,24312,1,2025-07,1,5,0.0,0.0,0.0,0.0,0.0,13.0,1444.0,1.444,0.0,0.0,0.0,0.0,0.0,0.4615,0.4615,0.5038,0.4833,,32,2,6,17,claude_code,file_add,25
93,agoncal/agoncal-application-vintagestore,2026-01,24313,1,2025-07,1,6,0.0,0.0,0.0,0.0,0.0,13.0,1615.0,1.615,0.0,0.0,0.0,0.0,0.0,0.4615,0.4615,0.5038,0.4833,,8,2,6,17,claude_code,file_add,25
94,nikhilmusale70/DSA,2025-01,24301,0,2025-07,0,-6,0.0,0.0,0.0,0.0,0.0,96.0,10039.0,10.039,0.0,0.0,0.0,0.0,0.0,0.3438,0.3438,0.3906,0.593,,8,1,19,32,control,,0
94,nikhilmusale70/DSA,2025-02,24302,0,2025-07,0,-5,0.0,0.0,0.0,0.0,0.0,97.0,10137.0,10.137,0.0,0.0,0.0,0.0,0.0,0.3402,0.3402,0.3866,0.5972,,6,1,19,32,control,,0
94,nikhilmusale70/DSA,2025-03,24303,0,2025-07,0,-4,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-04,24304,0,2025-07,0,-3,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-05,24305,0,2025-07,0,-2,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-06,24306,0,2025-07,0,-1,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-07,24307,0,2025-07,1,0,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-08,24308,0,2025-07,1,1,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-09,24309,0,2025-07,1,2,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-10,24310,0,2025-07,1,3,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-11,24311,0,2025-07,1,4,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2025-12,24312,0,2025-07,1,5,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
94,nikhilmusale70/DSA,2026-01,24313,0,2025-07,1,6,0.0,0.0,0.0,0.0,0.0,98.0,10252.0,10.252,0.0,0.0,0.0,0.0,0.0,0.3367,0.3367,0.3827,0.6013,,0,0,19,32,control,,0
95,ArcadeData/arcadedb,2024-04,24292,1,2024-10,0,-6,212.0,4.0,4.0,2.0,222.0,114.0,117260.0,117.26,1.893229,1.807948,0.034112,0.034112,0.017056,7.5088,7.5088,0.706,0.2288,,58,5,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-05,24293,1,2024-10,0,-5,212.0,4.0,4.0,2.0,222.0,114.0,117855.0,117.855,1.883671,1.798821,0.03394,0.03394,0.01697,7.5351,7.5351,0.7058,0.2293,,36,5,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-06,24294,1,2024-10,0,-4,212.0,4.0,4.0,2.0,222.0,114.0,117913.0,117.913,1.882744,1.797936,0.033923,0.033923,0.016962,7.5351,7.5351,0.7058,0.2293,,11,3,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-07,24295,1,2024-10,0,-3,212.0,4.0,4.0,2.0,222.0,114.0,117959.0,117.959,1.88201,1.797235,0.03391,0.03391,0.016955,7.5351,7.5351,0.7058,0.2293,,34,5,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-08,24296,1,2024-10,0,-2,212.0,4.0,4.0,2.0,222.0,114.0,118148.0,118.148,1.878999,1.79436,0.033856,0.033856,0.016928,7.5351,7.5351,0.7057,0.2293,,25,3,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-09,24297,1,2024-10,0,-1,212.0,4.0,4.0,2.0,222.0,114.0,118311.0,118.311,1.87641,1.791887,0.033809,0.033809,0.016905,7.5351,7.5351,0.7057,0.2294,,28,5,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-10,24298,1,2024-10,1,0,220.0,5.0,4.0,2.0,231.0,114.0,118598.0,118.598,1.947756,1.855006,0.042159,0.033727,0.016864,7.5439,7.5439,0.7056,0.2296,,87,6,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-11,24299,1,2024-10,1,1,221.0,5.0,4.0,2.0,232.0,114.0,118937.0,118.937,1.950613,1.858127,0.042039,0.033631,0.016816,7.5526,7.5526,0.7053,0.2297,,52,5,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2024-12,24300,1,2024-10,1,2,230.0,6.0,3.0,2.0,241.0,107.0,118027.0,118.027,2.041906,1.948707,0.050836,0.025418,0.016945,7.8879,7.8879,0.6979,0.2353,,70,6,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2025-01,24301,1,2024-10,1,3,230.0,5.0,2.0,2.0,239.0,109.0,118868.0,118.868,2.010634,1.934919,0.042063,0.016825,0.016825,7.8991,7.8991,0.7032,0.2364,,70,4,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2025-02,24302,1,2024-10,1,4,231.0,4.0,2.0,2.0,239.0,109.0,119694.0,119.694,1.996758,1.929921,0.033419,0.016709,0.016709,7.9358,7.9358,0.7036,0.2364,,84,6,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2025-03,24303,1,2024-10,1,5,231.0,6.0,2.0,2.0,241.0,109.0,120135.0,120.135,2.006076,1.922837,0.049944,0.016648,0.016648,7.9633,7.9633,0.7036,0.237,,80,6,729,55,claude_code,commit_pattern,43
95,ArcadeData/arcadedb,2025-04,24304,1,2024-10,1,6,231.0,5.0,2.0,2.0,240.0,113.0,121383.0,121.383,1.977213,1.903067,0.041192,0.016477,0.016477,7.708,7.708,0.7048,0.238,,69,6,729,55,claude_code,commit_pattern,43
96,MCreator/MCreator,2024-04,24292,0,2024-10,0,-6,838.0,7.0,4.0,1.0,850.0,158.0,58409.0,58.409,14.552552,14.347104,0.119845,0.068483,0.017121,11.1013,11.1013,0.57,0.3673,,48,6,1125,66,control,,0
96,MCreator/MCreator,2024-05,24293,0,2024-10,0,-5,838.0,7.0,4.0,1.0,850.0,158.0,58441.0,58.441,14.544583,14.339248,0.119779,0.068445,0.017111,11.1013,11.1013,0.5701,0.3672,,193,9,1125,66,control,,0
96,MCreator/MCreator,2024-06,24294,0,2024-10,0,-4,835.0,6.0,4.0,1.0,846.0,159.0,58341.0,58.341,14.500951,14.312405,0.102844,0.068562,0.017141,11.0063,11.0063,0.5761,0.3611,,101,8,1125,66,control,,0
96,MCreator/MCreator,2024-07,24295,0,2024-10,0,-3,854.0,6.0,4.0,1.0,865.0,162.0,58958.0,58.958,14.671461,14.484888,0.101767,0.067845,0.016961,11.0,11.0,0.5813,0.3583,,72,6,1125,66,control,,0
96,MCreator/MCreator,2024-08,24296,0,2024-10,0,-2,855.0,6.0,4.0,1.0,866.0,162.0,58996.0,58.996,14.678961,14.492508,0.101702,0.067801,0.01695,11.0123,11.0123,0.5782,0.3614,,170,9,1125,66,control,,0
96,MCreator/MCreator,2024-09,24297,0,2024-10,0,-1,828.0,9.0,4.0,1.0,842.0,163.0,59485.0,59.485,14.154829,13.919475,0.151299,0.067244,0.016811,11.0552,11.0552,0.5814,0.3585,,119,10,1125,66,control,,0
96,MCreator/MCreator,2024-10,24298,0,2024-10,1,0,848.0,8.0,8.0,1.0,865.0,164.0,60370.0,60.37,14.328309,14.046712,0.132516,0.132516,0.016565,11.0427,11.0427,0.5831,0.357,,59,7,1125,66,control,,0
96,MCreator/MCreator,2024-11,24299,0,2024-10,1,1,854.0,9.0,7.0,1.0,871.0,165.0,60765.0,60.765,14.333909,14.054143,0.148112,0.115198,0.016457,11.0485,11.0485,0.5852,0.3555,,95,7,1125,66,control,,0
96,MCreator/MCreator,2024-12,24300,0,2024-10,1,2,873.0,8.0,3.0,1.0,885.0,170.0,61960.0,61.96,14.283409,14.089735,0.129116,0.048418,0.016139,10.9412,10.9412,0.5869,0.3525,,57,6,1125,66,control,,0
96,MCreator/MCreator,2025-01,24301,0,2024-10,1,3,902.0,7.0,8.0,1.0,918.0,174.0,63208.0,63.208,14.523478,14.270346,0.110745,0.126566,0.015821,10.9828,10.9828,0.5926,0.3468,,223,9,1125,66,control,,0
96,MCreator/MCreator,2025-02,24302,0,2024-10,1,4,844.0,7.0,2.0,1.0,854.0,175.0,63368.0,63.368,13.476834,13.319025,0.110466,0.031562,0.015781,10.96,10.96,0.5927,0.3476,,60,8,1125,66,control,,0
96,MCreator/MCreator,2025-03,24303,0,2024-10,1,5,847.0,7.0,2.0,1.0,857.0,176.0,63865.0,63.865,13.418931,13.26235,0.109606,0.031316,0.015658,10.9545,10.9545,0.5944,0.3468,,49,5,1125,66,control,,0
96,MCreator/MCreator,2025-04,24304,0,2024-10,1,6,848.0,7.0,2.0,1.0,858.0,176.0,63687.0,63.687,13.472137,13.315119,0.109913,0.031404,0.015702,10.9659,10.9659,0.5948,0.3457,,60,9,1125,66,control,,0
97,PacoVK/tapir,2025-05,24305,1,2025-11,0,-6,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,21,1,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-06,24306,1,2025-11,0,-5,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,18,1,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-07,24307,1,2025-11,0,-4,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,25,1,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-08,24308,1,2025-11,0,-3,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,13,1,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-09,24309,1,2025-11,0,-2,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,2,1,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-10,24310,1,2025-11,0,-1,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,6,4,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-11,24311,1,2025-11,1,0,6.0,0.0,2.0,0.0,8.0,44.0,4151.0,4.151,1.927246,1.445435,0.0,0.481812,0.0,3.4545,3.4545,0.6385,0.3163,,44,3,235,40,claude_code,file_add,4
97,PacoVK/tapir,2025-12,24312,1,2025-11,1,1,6.0,0.0,2.0,0.0,8.0,44.0,4262.0,4.262,1.877053,1.40779,0.0,0.469263,0.0,3.4545,3.4545,0.6385,0.3049,,0,0,235,40,claude_code,file_add,4
97,PacoVK/tapir,2026-01,24313,1,2025-11,1,2,6.0,0.0,2.0,0.0,8.0,44.0,4262.0,4.262,1.877053,1.40779,0.0,0.469263,0.0,3.4545,3.4545,0.6385,0.3049,,0,0,235,40,claude_code,file_add,4
97,PacoVK/tapir,2026-02,24314,1,2025-11,1,3,6.0,0.0,2.0,0.0,8.0,44.0,4262.0,4.262,1.877053,1.40779,0.0,0.469263,0.0,3.4545,3.4545,0.6385,0.3049,,2,1,235,40,claude_code,file_add,4
97,PacoVK/tapir,2026-03,24315,1,2025-11,1,4,6.0,0.0,2.0,0.0,8.0,44.0,4266.0,4.266,1.875293,1.40647,0.0,0.468823,0.0,3.4545,3.4545,0.6385,0.3049,,0,0,235,40,claude_code,file_add,4
97,PacoVK/tapir,2026-04,24316,1,2025-11,1,5,6.0,0.0,2.0,0.0,8.0,44.0,4266.0,4.266,1.875293,1.40647,0.0,0.468823,0.0,3.4545,3.4545,0.6385,0.3049,,0,0,235,40,claude_code,file_add,4
97,PacoVK/tapir,2026-05,24317,1,2025-11,1,6,6.0,0.0,2.0,0.0,8.0,44.0,4266.0,4.266,1.875293,1.40647,0.0,0.468823,0.0,3.4545,3.4545,0.6385,0.3049,,0,0,235,40,claude_code,file_add,4
98,smartboot/smart-mqtt,2025-05,24305,0,2025-11,0,-6,13.0,0.0,1.0,0.0,14.0,51.0,7849.0,7.849,1.783667,1.656262,0.0,0.127405,0.0,4.1373,4.1373,0.542,0.3791,,59,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-06,24306,0,2025-11,0,-5,10.0,1.0,1.0,0.0,12.0,46.0,7838.0,7.838,1.531003,1.275836,0.127584,0.127584,0.0,4.4348,4.4348,0.6396,0.3107,,104,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-07,24307,0,2025-11,0,-4,9.0,1.0,1.0,0.0,11.0,45.0,8173.0,8.173,1.345895,1.101187,0.122354,0.122354,0.0,4.3778,4.3778,0.6353,0.3107,,45,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-08,24308,0,2025-11,0,-3,9.0,1.0,1.0,0.0,11.0,45.0,8201.0,8.201,1.3413,1.097427,0.121936,0.121936,0.0,4.3778,4.3778,0.6322,0.3135,,5,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-09,24309,0,2025-11,0,-2,9.0,1.0,1.0,0.0,11.0,45.0,8206.0,8.206,1.340483,1.096758,0.121862,0.121862,0.0,4.3778,4.3778,0.6322,0.3135,,2,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-10,24310,0,2025-11,0,-1,9.0,1.0,1.0,0.0,11.0,45.0,8206.0,8.206,1.340483,1.096758,0.121862,0.121862,0.0,4.3778,4.3778,0.6322,0.3135,,61,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-11,24311,0,2025-11,1,0,9.0,1.0,1.0,0.0,11.0,45.0,8209.0,8.209,1.339993,1.096358,0.121818,0.121818,0.0,4.3556,4.3556,0.6303,0.3159,,22,1,172,47,control,,0
98,smartboot/smart-mqtt,2025-12,24312,0,2025-11,1,1,9.0,1.0,1.0,0.0,11.0,45.0,8241.0,8.241,1.334789,1.0921,0.121344,0.121344,0.0,4.3556,4.3556,0.6301,0.3162,,2,1,172,47,control,,0
98,smartboot/smart-mqtt,2026-01,24313,0,2025-11,1,2,9.0,1.0,1.0,0.0,11.0,45.0,8239.0,8.239,1.335113,1.092366,0.121374,0.121374,0.0,4.3556,4.3556,0.6301,0.3162,,0,0,172,47,control,,0
98,smartboot/smart-mqtt,2026-02,24314,0,2025-11,1,3,9.0,1.0,1.0,0.0,11.0,45.0,8239.0,8.239,1.335113,1.092366,0.121374,0.121374,0.0,4.3556,4.3556,0.6301,0.3162,,87,1,172,47,control,,0
98,smartboot/smart-mqtt,2026-03,24315,0,2025-11,1,4,9.0,1.0,1.0,0.0,11.0,46.0,8740.0,8.74,1.258581,1.029748,0.114416,0.114416,0.0,4.4348,4.4348,0.6188,0.3276,,120,1,172,47,control,,0
98,smartboot/smart-mqtt,2026-04,24316,0,2025-11,1,5,9.0,1.0,1.0,0.0,11.0,49.0,8938.0,8.938,1.2307,1.006937,0.111882,0.111882,0.0,4.2041,4.2041,0.642,0.3075,,0,0,172,47,control,,0
98,smartboot/smart-mqtt,2026-05,24317,0,2025-11,1,6,9.0,1.0,1.0,0.0,11.0,49.0,8938.0,8.938,1.2307,1.006937,0.111882,0.111882,0.0,4.2041,4.2041,0.642,0.3075,,0,0,172,47,control,,0
99,datavane/tis,2025-04,24304,1,2025-10,0,-6,677.0,20.0,4.0,0.0,701.0,321.0,78621.0,78.621,8.916193,8.610931,0.254385,0.050877,0.0,6.1963,6.1963,0.6154,0.2974,,34,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-05,24305,1,2025-10,0,-5,673.0,22.0,3.0,0.0,698.0,320.0,79046.0,79.046,8.830301,8.51403,0.278319,0.037953,0.0,6.2375,6.2375,0.6172,0.2982,,17,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-06,24306,1,2025-10,0,-4,695.0,22.0,6.0,0.0,723.0,320.0,79298.0,79.298,9.117506,8.764408,0.277434,0.075664,0.0,6.25,6.25,0.617,0.2981,,10,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-07,24307,1,2025-10,0,-3,699.0,22.0,6.0,0.0,727.0,321.0,79697.0,79.697,9.12205,8.770719,0.276046,0.075285,0.0,6.2617,6.2617,0.6183,0.2974,,8,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-08,24308,1,2025-10,0,-2,697.0,21.0,3.0,0.0,721.0,323.0,80187.0,80.187,8.991482,8.692182,0.261888,0.037413,0.0,6.3158,6.3158,0.6198,0.2962,,16,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-09,24309,1,2025-10,0,-1,697.0,21.0,3.0,0.0,721.0,323.0,80276.0,80.276,8.981514,8.682545,0.261597,0.037371,0.0,6.322,6.322,0.62,0.2962,,1,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-10,24310,1,2025-10,1,0,697.0,21.0,3.0,0.0,721.0,323.0,80273.0,80.273,8.981849,8.68287,0.261607,0.037372,0.0,6.322,6.322,0.62,0.2962,,5,2,1285,86,claude_code,file_add,1
99,datavane/tis,2025-11,24311,1,2025-10,1,1,752.0,22.0,2.0,0.0,776.0,332.0,84216.0,84.216,9.214401,8.92942,0.261233,0.023748,0.0,6.5934,6.5934,0.618,0.2951,,22,1,1285,86,claude_code,file_add,1
99,datavane/tis,2025-12,24312,1,2025-10,1,2,760.0,22.0,2.0,0.0,784.0,335.0,85490.0,85.49,9.170663,8.889929,0.25734,0.023395,0.0,6.6627,6.6627,0.6194,0.2928,,27,1,1285,86,claude_code,file_add,1
99,datavane/tis,2026-01,24313,1,2025-10,1,3,765.0,23.0,2.0,0.0,790.0,338.0,86369.0,86.369,9.1468,8.857345,0.266299,0.023156,0.0,6.6893,6.6893,0.62,0.292,,13,1,1285,86,claude_code,file_add,1
99,datavane/tis,2026-02,24314,1,2025-10,1,4,778.0,22.0,7.0,0.0,807.0,342.0,86886.0,86.886,9.288033,8.954262,0.253205,0.080565,0.0,6.7076,6.7076,0.6236,0.2917,,2,1,1285,86,claude_code,file_add,1
99,datavane/tis,2026-03,24315,1,2025-10,1,5,776.0,22.0,4.0,0.0,802.0,346.0,88105.0,88.105,9.102775,8.807673,0.249702,0.0454,0.0,6.685,6.685,0.6229,0.2946,,3,1,1285,86,claude_code,file_add,1
99,datavane/tis,2026-04,24316,1,2025-10,1,6,777.0,22.0,4.0,0.0,803.0,346.0,88142.0,88.142,9.110299,8.815321,0.249597,0.045381,0.0,6.6676,6.6676,0.6226,0.2945,,0,0,1285,86,claude_code,file_add,1
100,tensorflow/java,2025-04,24304,0,2025-10,0,-6,,,,,,,,,,,,,,,,,,,0,0,920,78,control,,0
100,tensorflow/java,2025-05,24305,0,2025-10,0,-5,,,,,,,,,,,,,,,,,,,1,1,920,78,control,,0
100,tensorflow/java,2025-06,24306,0,2025-10,0,-4,,,,,,,,,,,,,,,,,,,6,4,920,78,control,,0
100,tensorflow/java,2025-07,24307,0,2025-10,0,-3,,,,,,,,,,,,,,,,,,,0,0,920,78,control,,0
100,tensorflow/java,2025-08,24308,0,2025-10,0,-2,,,,,,,,,,,,,,,,,,,1,1,920,78,control,,0
100,tensorflow/java,2025-09,24309,0,2025-10,0,-1,,,,,,,,,,,,,,,,,,,1,1,920,78,control,,0
100,tensorflow/java,2025-10,24310,0,2025-10,1,0,,,,,,,,,,,,,,,,,,,1,1,920,78,control,,0
100,tensorflow/java,2025-11,24311,0,2025-10,1,1,,,,,,,,,,,,,,,,,,,1,1,920,78,control,,0
100,tensorflow/java,2025-12,24312,0,2025-10,1,2,,,,,,,,,,,,,,,,,,,3,2,920,78,control,,0
100,tensorflow/java,2026-01,24313,0,2025-10,1,3,,,,,,,,,,,,,,,,,,,3,2,920,78,control,,0
100,tensorflow/java,2026-02,24314,0,2025-10,1,4,,,,,,,,,,,,,,,,,,,13,3,920,78,control,,0
100,tensorflow/java,2026-03,24315,0,2025-10,1,5,,,,,,,,,,,,,,,,,,,5,2,920,78,control,,0
100,tensorflow/java,2026-04,24316,0,2025-10,1,6,,,,,,,,,,,,,,,,,,,0,0,920,78,control,,0
101,Engineering-Research-and-Development/dsp-true-connector,2025-05,24305,1,2025-11,0,-6,9.0,1.0,1.0,0.0,11.0,70.0,15503.0,15.503,0.70954,0.580533,0.064504,0.064504,0.0,2.4857,2.4857,0.5327,0.4055,,24,3,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-06,24306,1,2025-11,0,-5,17.0,3.0,2.0,0.0,22.0,92.0,27366.0,27.366,0.803917,0.621209,0.109625,0.073083,0.0,3.6522,3.6522,0.5491,0.386,,21,4,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-07,24307,1,2025-11,0,-4,19.0,3.0,3.0,0.0,25.0,98.0,28789.0,28.789,0.868387,0.659974,0.104206,0.104206,0.0,3.6939,3.6939,0.5373,0.3956,,14,3,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-08,24308,1,2025-11,0,-3,19.0,3.0,3.0,0.0,25.0,98.0,28789.0,28.789,0.868387,0.659974,0.104206,0.104206,0.0,3.6939,3.6939,0.5373,0.3956,,8,3,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-09,24309,1,2025-11,0,-2,19.0,3.0,1.0,0.0,23.0,109.0,31569.0,31.569,0.728563,0.601856,0.09503,0.031677,0.0,3.7982,3.7982,0.5624,0.3699,,6,3,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-10,24310,1,2025-11,0,-1,19.0,3.0,1.0,0.0,23.0,109.0,31569.0,31.569,0.728563,0.601856,0.09503,0.031677,0.0,3.7982,3.7982,0.5624,0.3699,,6,2,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-11,24311,1,2025-11,1,0,19.0,3.0,1.0,0.0,23.0,112.0,32118.0,32.118,0.716109,0.591569,0.093406,0.031135,0.0,3.8571,3.8571,0.5571,0.3711,,17,3,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2025-12,24312,1,2025-11,1,1,18.0,3.0,2.0,0.0,23.0,113.0,33287.0,33.287,0.69096,0.540752,0.090125,0.060084,0.0,3.8584,3.8584,0.5569,0.3696,,2,2,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2026-01,24313,1,2025-11,1,2,18.0,3.0,2.0,0.0,23.0,113.0,33287.0,33.287,0.69096,0.540752,0.090125,0.060084,0.0,3.8584,3.8584,0.5569,0.3696,,4,2,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2026-02,24314,1,2025-11,1,3,18.0,3.0,5.0,0.0,26.0,114.0,34034.0,34.034,0.763942,0.528883,0.088147,0.146912,0.0,3.8596,3.8596,0.5567,0.3695,,0,0,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2026-03,24315,1,2025-11,1,4,18.0,3.0,5.0,0.0,26.0,114.0,34034.0,34.034,0.763942,0.528883,0.088147,0.146912,0.0,3.8596,3.8596,0.5567,0.3695,,5,2,5,24,copilot,file_add,1
101,Engineering-Research-and-Development/dsp-true-connector,2026-04,24316,1,2025-11,1,5,18.0,3.0,5.0,0.0,26.0,114.0,34161.0,34.161,0.761102,0.526917,0.087819,0.146366,0.0,3.8596,3.8596,0.5566,0.3697,,0,0,5,24,copilot,file_add,1
